17.8759
17.1048
17.4396
16.3106
15.8829
14.6906
14.5996
14.5582
13.9335
13.3718
11.7575
12.4014
12.2144
11.4734
11.1834
10.8921
10.6437
10.1198
10.1342
9.8472
9.8150
9.2376
9.1261
9.3427
9.2352
9.1609
9.1758
9.0850
9.0508
9.0539
9.0407
9.0333
9.1509
9.0514
9.1069
9.0597
9.0145
9.0491
9.0076
9.0189
