3.2815
3.1853
3.1857
3.1692
3.1807
2.9380
3.0383
2.9763
2.8691
2.8517
2.7354
2.7054
2.5840
2.5904
2.5121
2.4873
2.4482
2.4409
2.4135
2.4125
2.4037
2.3983
2.3997
2.3940
2.3962
2.4037
2.3948
2.3979
2.3923
2.3995
2.3964
2.4000
2.3938
2.3960
2.3988
2.3936
2.3992
2.4009
2.3960
2.3947
