3.2778
3.1585
3.3112
3.2995
3.1414
3.3115
3.2603
3.1809
3.1851
3.1546
3.1927
3.1512
3.1435
3.1145
3.2016
3.1137
3.2035
3.1503
3.2115
3.1870
3.1405
3.0843
3.1514
3.1244
3.1640
3.0460
3.0938
3.0991
3.0905
3.0174
2.9485
3.1422
3.1193
3.0287
3.0993
3.0894
2.9976
3.0179
2.9835
3.0472
