16.4014
15.3972
15.2147
12.4102
13.1880
10.4691
10.3048
9.9482
9.7316
9.3878
9.2671
9.1898
9.1232
9.0351
9.1374
9.0512
9.0145
9.0699
9.0261
9.0145
