3.1560
3.1008
3.1649
3.0111
3.0843
2.9569
3.0338
2.9421
2.9040
2.8908
2.8920
2.7790
2.8020
2.7669
2.7616
2.7315
2.6816
2.6753
2.6379
2.6178
2.6164
2.6282
2.6260
2.6270
2.5719
2.5958
2.5472
2.5755
2.5679
2.5457
2.5501
2.5297
2.5264
2.5225
2.5084
2.4827
2.4909
2.4681
2.4595
2.4772
