18.8836
18.7737
17.3950
17.6203
16.7406
17.7460
16.1512
17.2322
16.9732
17.2436
17.5179
17.4827
16.6146
16.6196
17.3303
15.5364
16.1141
15.5690
16.1116
15.7379
16.1832
16.1156
15.3048
16.6529
16.5560
16.0654
16.2194
15.2563
15.2861
15.6755
15.5817
14.8349
14.9820
15.3870
14.5776
15.2386
14.5170
14.5622
14.3136
15.0411
