2.6883
2.4206
2.4065
2.4028
2.3982
2.3995
2.4508
2.3953
2.3883
2.4028
2.3993
2.3943
2.3980
2.3969
2.3950
2.4022
2.3971
2.3870
2.3995
2.3944
