15.3968
10.3788
9.1743
9.1209
9.0129
8.9886
9.0707
9.0451
8.9961
9.0472
9.4366
9.0398
9.0345
9.0431
8.9664
8.9601
8.9925
9.0241
9.0012
8.9933
